year,month,day,latitude,longitude,target_type
1986,12,31,54.597269,-5.930109,Business
1986,12,31,54.99451,-7.3199960000000015,Business
1987,1,3,54.298120999999995,-6.5212910000000015,Military
1987,1,8,54.42071,-6.443767,Business
1987,1,9,54.34653100000001,-7.6404039999999975,Police
1987,1,14,53.38305500000001,-1.464795,Private Citizens & Property
1987,1,15,52.192035,-2.223532,Private Citizens & Property
1987,1,26,54.597269,-5.930109,Military
1987,2,3,54.510893,-6.042726,Business
1987,2,3,54.597269,-5.930109,Business
1987,2,5,54.293234999999996,-6.842351,Terrorists/Non-State Militia
1987,2,11,55.129281999999996,-6.559724,Private Citizens & Property
1987,2,18,54.597269,-5.930109,Terrorists/Non-State Militia
1987,2,23,54.597269,-5.930109,Government (General)
1987,3,1,54.597269,-5.930109,Business
1987,3,2,54.597269,-5.930109,Business
1987,3,7,54.081638,-6.448779,Terrorists/Non-State Militia
1987,3,9,54.597269,-5.930109,Business
1987,3,10,54.597269,-5.930109,Terrorists/Non-State Militia
1987,3,10,54.597269,-5.930109,Police
1987,3,13,54.075337,-6.179542,Military
1987,3,14,54.597269,-5.930109,Private Citizens & Property
1987,3,14,54.597269,-5.930109,Private Citizens & Property
1987,3,14,54.597269,-5.930109,Private Citizens & Property
1987,3,14,54.597269,-5.930109,Private Citizens & Property
1987,3,14,54.10733000000001,-6.321974,Government (General)
1987,3,16,54.597269,-5.930109,Terrorists/Non-State Militia
1987,3,16,54.597269,-5.930109,Terrorists/Non-State Militia
1987,3,21,54.597269,-5.930109,Terrorists/Non-State Militia
1987,3,22,54.34753900000001,-6.6561080000000015,Terrorists/Non-State Militia
1987,3,23,54.99451,-7.3199960000000015,Police
1987,3,23,54.99451,-7.3199960000000015,Police
1987,3,24,54.99451,-7.3199960000000015,Religious Figures/Institutions
1987,3,30,54.597269,-5.930109,Military
1987,4,3,54.597269,-5.930109,Private Citizens & Property
1987,4,3,54.532219999999995,-7.6576270000000015,Military
1987,4,3,54.403903,-5.894062,Police
1987,4,6,54.597269,-5.930109,Private Citizens & Property
1987,4,13,55.199105,-6.6540669999999995,Police
1987,4,14,54.67325200000001,-7.627484,Private Citizens & Property
1987,4,15,54.195016,-6.400072,Military
1987,4,15,51.500152,-0.126236,Government (General)
1987,4,17,51.500152,-0.126236,Government (General)
1987,4,17,51.500152,-0.126236,Government (General)
1987,4,17,51.500152,-0.126236,Government (General)
1987,4,17,51.500152,-0.126236,Government (General)
1987,4,17,51.500152,-0.126236,Government (General)
1987,4,17,51.500152,-0.126236,Government (General)
1987,4,20,54.208418,-5.891744999999999,Police
1987,4,21,54.692009,-6.6703,Business
1987,4,23,54.99451,-7.3199960000000015,Police
1987,4,25,54.597269,-5.930109,Private Citizens & Property
1987,4,25,54.67325200000001,-7.627484,Government (General)
1987,4,25,54.594561999999996,-6.931392999999999,Military
1987,4,29,54.597269,-5.930109,Police
1987,5,2,54.597269,-5.930109,Police
1987,5,5,54.597269,-5.930109,Police
1987,5,7,54.597269,-5.930109,Private Citizens & Property
1987,5,8,54.41114200000001,-6.6001460000000005,Police
1987,5,21,54.907431,-6.667528,Police
1987,5,21,54.615991,-7.489814,Private Citizens & Property
1987,5,21,54.28944499999999,-5.834789,Police
1987,5,21,54.597269,-5.930109,Government (General)
1987,5,28,54.506533999999995,-6.837111999999999,Military
1987,5,29,54.823432,-7.4683740000000025,Educational Institution
1987,6,3,54.597269,-5.930109,Military
1987,6,12,54.530989,-6.02939,Military
1987,6,16,54.597269,-5.930109,Military
1987,6,23,54.597269,-5.930109,Police
1987,6,24,54.597269,-5.930109,Private Citizens & Property
1987,6,25,54.597269,-5.930109,Private Citizens & Property
1987,6,26,54.597269,-5.930109,Military
1987,6,28,53.28619200000001,-3.5827690000000003,Business
1987,6,28,52.927765,-4.133943,Government (General)
1987,6,29,54.597269,-5.930109,Government (General)
1987,6,30,54.597269,-5.930109,Private Citizens & Property
1987,7,3,54.597269,-5.930109,Business
1987,7,7,54.597269,-5.930109,Terrorists/Non-State Militia
1987,7,11,54.597269,-5.930109,Private Citizens & Property
1987,7,16,54.597269,-5.930109,Private Citizens & Property
1987,7,16,54.597269,-5.930109,Private Citizens & Property
1987,7,17,54.597269,-5.930109,Private Citizens & Property
1987,7,18,54.482055,-8.088244,Military
1987,7,18,51.500152,-0.126236,Government (General)
1987,7,21,51.500152,-0.126236,Journalists & Media
1987,7,23,54.597269,-5.930109,Military
1987,7,27,54.863117,-6.2783430000000005,Police
1987,7,30,54.597269,-5.930109,Business
1987,7,30,54.597269,-5.930109,Business
1987,7,30,54.597269,-5.930109,Private Citizens & Property
1987,8,12,54.597269,-5.930109,Business
1987,8,20,54.67325200000001,-7.627484,Business
1987,8,20,54.597269,-5.930109,Military
1987,8,22,54.597269,-5.930109,Business
1987,8,23,54.552319,-6.00253,Private Citizens & Property
1987,8,26,54.597269,-5.930109,Police
1987,8,30,54.707756,-6.53233,Police
1987,9,1,54.627272,-5.677723,Terrorists/Non-State Militia
1987,9,6,54.597269,-5.930109,Government (General)
1987,9,8,54.597269,-5.930109,Private Citizens & Property
1987,9,9,54.597269,-5.930109,Private Citizens & Property
1987,9,14,54.78771500000001,-6.492314,Transportation
1987,9,20,54.597269,-5.930109,Private Citizens & Property
1987,9,23,54.645861,-6.7451490000000005,Military
1987,9,23,54.18006,-6.3339300000000005,Private Citizens & Property
1987,10,2,51.500152,-0.126236,Private Citizens & Property
1987,10,4,54.077313000000004,-6.6087869999999995,Private Citizens & Property
1987,10,6,54.597269,-5.930109,Terrorists/Non-State Militia
1987,10,9,54.597269,-5.930109,Private Citizens & Property
1987,10,22,54.597269,-5.930109,Government (General)
1987,10,28,54.99451,-7.3199960000000015,Terrorists/Non-State Militia
1987,11,7,54.34653100000001,-7.6404039999999975,Government (General)
1987,11,9,54.60236999999999,-5.9756,Private Citizens & Property
1987,11,11,54.547617,-7.81769,Government (General)
1987,11,11,54.597269,-5.930109,Private Citizens & Property
1987,11,18,54.597269,-5.930109,Government (General)
1987,11,19,54.597269,-5.930109,Private Citizens & Property
1987,12,16,54.97381800000001,-7.288049000000001,Private Citizens & Property
1987,12,17,54.597269,-5.930109,Government (General)
1987,12,22,54.510893,-6.042726,Terrorists/Non-State Militia
1988,1,1,54.99451,-7.3199960000000015,Military
1988,1,15,54.597269,-5.930109,Private Citizens & Property
1988,1,15,54.536706,-6.70361,Military
1988,1,16,54.57634,-5.917178,Military
1988,1,19,54.597269,-5.930109,Terrorists/Non-State Militia
1988,1,25,54.597269,-5.930109,Police
1988,1,25,54.258585,-5.8426599999999995,Private Citizens & Property
1988,1,26,54.597269,-5.930109,Police
1988,1,31,51.697965,0.110231,Government (General)
1988,2,15,54.063074,-6.006978,Military
1988,2,24,54.597269,-5.930109,Military
1988,2,24,54.597269,-5.930109,Military
1988,2,27,53.191458,-2.895007,Business
1988,2,27,54.597269,-5.930109,Military
1988,2,29,54.08629000000001,-6.5769660000000005,Terrorists/Non-State Militia
1988,3,4,54.597269,-5.930109,Police
1988,3,4,54.597269,-5.930109,Police
1988,3,7,54.597269,-5.930109,Military
1988,3,8,54.117996999999995,-6.354004,Police
1988,3,8,54.18006,-6.3339300000000005,Educational Institution
1988,3,14,54.597269,-5.930109,Military
1988,3,15,54.597269,-5.930109,Business
1988,3,16,54.597269,-5.930109,Private Citizens & Property
1988,3,16,54.597269,-5.930109,Private Citizens & Property
1988,3,17,54.597269,-5.930109,Private Citizens & Property
1988,3,17,54.597269,-5.930109,Military
1988,3,18,54.49051,-7.98751,Private Citizens & Property
1988,3,19,54.597269,-5.930109,Military
1988,3,21,54.99451,-7.3199960000000015,Police
1988,4,5,51.500152,-0.126236,Business
1988,4,6,51.500152,-0.126236,Business
1988,4,6,51.500152,-0.126236,Business
1988,4,6,54.409928,-7.172561999999999,Military
1988,4,6,54.190675,-7.562948,Military
1988,4,21,54.34753900000001,-6.6561080000000015,Religious Figures/Institutions
1988,4,21,54.597269,-5.930109,Government (General)
1988,4,26,54.596939,-7.050617999999999,Military
1988,4,26,54.647865,-6.618717999999999,Military
1988,5,10,54.597269,-5.930109,Private Citizens & Property
1988,5,15,54.597269,-5.930109,Business
1988,5,19,54.597269,-5.930109,Government (General)
1988,5,21,54.077313000000004,-6.6087869999999995,Military
1988,5,23,54.99451,-7.3199960000000015,Business
1988,5,23,54.597269,-5.930109,Police
1988,5,24,54.597269,-5.930109,Police
1988,5,24,54.645861,-6.7451490000000005,Military
1988,5,28,54.645861,-6.7451490000000005,Military
1988,6,4,54.706718,-7.592867,Military
1988,6,14,54.597269,-5.930109,Private Citizens & Property
1988,6,15,54.510893,-6.042726,Military
1988,6,15,54.597269,-5.930109,Terrorists/Non-State Militia
1988,6,17,54.823432,-7.4683740000000025,Military
1988,6,23,54.101529000000006,-6.526441999999999,Military
1988,6,28,54.34653100000001,-7.6404039999999975,Educational Institution
1988,7,1,54.597269,-5.930109,Police
1988,7,7,54.597269,-5.930109,Private Citizens & Property
1988,7,7,54.597269,-5.930109,Military
1988,7,7,54.594561999999996,-6.931392999999999,Police
1988,7,18,54.597269,-5.930109,Military
1988,7,22,54.536706,-6.70361,Military
1988,7,23,54.18006,-6.3339300000000005,Private Citizens & Property
1988,7,26,54.597269,-5.930109,Terrorists/Non-State Militia
1988,7,27,54.131402,-6.5863869999999975,Military
1988,8,2,51.500152,-0.126236,Military
1988,8,2,54.510893,-6.042726,Police
1988,8,3,54.510893,-6.042726,Private Citizens & Property
1988,8,3,54.597269,-5.930109,Military
1988,8,3,54.544258,-6.780061,Military
1988,8,3,54.645861,-6.7451490000000005,Military
1988,8,4,54.597269,-5.930109,Government (General)
1988,8,4,54.482055,-8.088244,Police
1988,8,9,54.597269,-5.930109,Business
1988,8,10,54.597269,-5.930109,Private Citizens & Property
1988,8,10,55.129344999999994,-6.663439,Terrorists/Non-State Militia
1988,8,10,54.823432,-7.4683740000000025,Military
1988,8,17,54.597269,-5.930109,Government (General)
1988,8,17,54.597269,-5.930109,Business
1988,8,17,51.522752000000004,-0.720214,Business
1988,8,18,54.597269,-5.930109,Private Citizens & Property
1988,8,18,54.597269,-5.930109,Private Citizens & Property
1988,8,19,54.18006,-6.3339300000000005,Business
1988,8,19,54.253718000000006,-7.44106,Police
1988,8,20,54.60030500000001,-7.298402,Military
1988,8,22,54.597269,-5.930109,Military
1988,8,24,54.597269,-5.930109,Private Citizens & Property
1988,8,24,54.842824,-6.667731,Police
1988,8,27,54.597269,-5.930109,Military
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.597269,-5.930109,Military
1988,8,27,54.597269,-5.930109,Transportation
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.99451,-7.3199960000000015,Military
1988,8,27,54.597269,-5.930109,Private Citizens & Property
1988,8,27,54.597269,-5.930109,Government (General)
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.99451,-7.3199960000000015,Transportation
1988,8,27,54.99451,-7.3199960000000015,Business
1988,8,27,54.99451,-7.3199960000000015,Private Citizens & Property
1988,8,27,54.99451,-7.3199960000000015,Private Citizens & Property
1988,8,27,54.99451,-7.3199960000000015,Government (General)
1988,8,27,54.597269,-5.930109,Military
1988,8,27,54.597269,-5.930109,Police
1988,8,27,54.597269,-5.930109,Police
1988,8,30,54.60030500000001,-7.298402,Military
1988,8,31,54.99451,-7.3199960000000015,Private Citizens & Property
1988,9,3,54.597269,-5.930109,Private Citizens & Property
1988,9,7,54.647865,-6.618717999999999,Police
1988,9,7,54.597269,-5.930109,Terrorists/Non-State Militia
1988,9,9,54.560124,-5.983657,Private Citizens & Property
1988,9,12,54.597269,-5.930109,Government (General)
1988,9,12,54.659062,-5.735389,Government (General)
1988,9,20,54.597269,-5.930109,Private Citizens & Property
1988,9,22,54.597269,-5.930109,Private Citizens & Property
1988,9,26,54.597269,-5.930109,Military
1988,9,27,54.34753900000001,-6.6561080000000015,Military
1988,10,1,53.191458,-2.895007,Business
1988,10,1,52.677727000000004,-2.449284,Business
1988,10,1,53.28221600000001,-3.055877,Business
1988,10,1,51.455313000000004,-2.591902,Business
1988,10,1,52.192035,-2.223532,Business
1988,10,1,52.050812,-1.7784330000000002,Business
1988,10,3,54.597269,-5.930109,Private Citizens & Property
1988,10,3,54.597269,-5.930109,Private Citizens & Property
1988,10,4,54.597269,-5.930109,Business
1988,10,4,54.597269,-5.930109,Police
1988,10,5,54.597269,-5.930109,Police
1988,10,12,54.597269,-5.930109,Police
1988,10,16,54.597269,-5.930109,Terrorists/Non-State Militia
1988,10,17,54.597269,-5.930109,Business
1988,10,20,56.112825,-3.160727,Private Citizens & Property
1988,10,21,54.78771500000001,-6.492314,Military
1988,10,22,54.597269,-5.930109,Military
1988,10,27,54.34653100000001,-7.6404039999999975,Police
1988,10,27,54.597269,-5.930109,Government (General)
1988,11,4,55.030363,-7.215877000000001,Police
1988,11,4,54.597269,-5.930109,Military
1988,11,10,55.030363,-7.215877000000001,Military
1988,11,14,54.645861,-6.7451490000000005,Military
1988,11,18,54.597269,-5.930109,Government (General)
1988,11,18,54.597269,-5.930109,Government (General)
1988,11,20,54.597269,-5.930109,Military
1988,11,20,54.258585,-5.8426599999999995,Military
1988,11,21,54.597269,-5.930109,Police
1988,11,21,54.706718,-7.592867,Police
1988,11,24,54.411953000000004,-6.745731,Police
1988,11,24,54.647865,-6.618717999999999,Government (General)
1988,11,29,54.620693,-6.217727,Police
1988,11,29,51.500152,-0.126236,Business
1988,11,29,51.500152,-0.126236,Business
1988,11,29,51.500152,-0.126236,Business
1988,11,29,51.500152,-0.126236,Business
1988,11,29,51.500152,-0.126236,Business
1988,12,1,54.99451,-7.3199960000000015,Private Citizens & Property
1988,12,8,54.510893,-6.042726,Military
1988,12,11,54.99451,-7.3199960000000015,Military
1988,12,13,54.42071,-6.443767,Business
1988,12,14,54.18006,-6.3339300000000005,Police
1988,12,15,54.713381999999996,-6.216761,Military
1988,12,16,54.32862900000001,-5.7166690000000004,Military
1988,12,18,54.99451,-7.3199960000000015,Military
1988,12,19,54.78771500000001,-6.492314,Private Citizens & Property
1988,12,19,54.34753900000001,-6.6561080000000015,Military
1988,12,19,54.371988,-6.551326,Private Citizens & Property
1988,12,19,51.500152,-0.126236,Business
1988,12,19,51.500152,-0.126236,Business
1988,12,19,51.500152,-0.126236,Business
1988,12,19,51.481307,-3.180498,Business
1988,12,19,51.500152,-0.126236,Business
1988,12,19,50.37038,-4.142653,Business
1988,12,19,52.202544,0.131237,Educational Institution
1988,12,19,52.482960999999996,-1.8935919999999997,Police
1988,12,19,52.585728,-2.129251,Police
1988,12,19,52.599858999999995,-2.082837,Police
1988,12,21,55.12015400000001,-3.3559419999999998,Airports & Aircraft
1988,12,21,53.480713,-2.234377,Business
1988,12,21,53.410777,-2.977838,Business
1988,12,22,54.597269,-5.930109,Police
1989,1,1,54.597269,-5.930109,Private Citizens & Property
1989,1,10,54.597269,-5.930109,Military
1989,1,14,54.99451,-7.3199960000000015,Military
1989,1,14,54.597269,-5.930109,Military
1989,1,16,51.500152,-0.126236,Government (Diplomatic)
1989,1,17,54.597269,-5.930109,Government (General)
1989,1,17,52.0422,-0.7047,Business
1989,1,18,54.597269,-5.930109,Private Citizens & Property
1989,1,18,54.597269,-5.930109,Government (General)
1989,1,25,54.510893,-6.042726,Private Citizens & Property
1989,1,25,54.99451,-7.3199960000000015,Government (General)
1989,1,28,54.788077,-7.4730300000000005,Police
1989,1,31,54.597269,-5.930109,Military
1989,2,1,54.597269,-5.930109,Police
1989,2,1,54.597269,-5.930109,Police
1989,2,1,54.597269,-5.930109,Government (General)
1989,2,9,54.597269,-5.930109,Private Citizens & Property
1989,2,11,54.597269,-5.930109,Business
1989,2,12,54.597269,-5.930109,Private Citizens & Property
1989,2,16,54.597269,-5.930109,Business
1989,2,20,52.708174,-2.754321,Military
1989,2,22,54.99451,-7.3199960000000015,Military
1989,2,23,51.455313000000004,-2.591902,Educational Institution
1989,2,24,53.354715,-4.234764,Business
1989,2,24,52.722818000000004,-4.055409,Maritime
1989,2,24,54.467967,-6.337967,Transportation
1989,2,26,54.597269,-5.930109,Private Citizens & Property
1989,2,26,54.597269,-5.930109,Police
1989,2,26,53.119088,-4.130307,Business
1989,3,3,54.18006,-6.3339300000000005,Transportation
1989,3,4,54.597269,-5.930109,Military
1989,3,7,54.6477,-6.6184,Private Citizens & Property
1989,3,8,54.99451,-7.3199960000000015,Military
1989,3,8,54.99451,-7.3199960000000015,Military
1989,3,10,54.597269,-5.930109,Private Citizens & Property
1989,3,12,54.99451,-7.3199960000000015,Military
1989,3,13,54.99451,-7.3199960000000015,Military
1989,3,14,54.502852000000004,-6.769568,Military
1989,3,16,54.597269,-5.930109,Terrorists/Non-State Militia
1989,3,18,52.57009100000001,-1.798329,Business
1989,3,18,51.801116,-4.9715370000000005,Business
1989,3,18,53.410777,-2.977838,Business
1989,3,18,51.500152,-0.126236,Business
1989,3,19,54.597269,-5.930109,Private Citizens & Property
1989,3,20,54.088462,-6.37122,Police
1989,3,21,54.95108199999999,-6.558998,Business
1989,3,26,54.258585,-5.8426599999999995,Police
1989,3,27,54.597269,-5.930109,Government (General)
1989,4,3,54.597269,-5.930109,Police
1989,4,4,55.07071800000001,-6.514895,Terrorists/Non-State Militia
1989,4,6,54.34753900000001,-6.6561080000000015,Government (General)
1989,4,6,54.597269,-5.930109,Unknown
1989,4,6,54.597269,-5.930109,Unknown
1989,4,6,54.597269,-5.930109,Unknown
1989,4,10,54.18006,-6.3339300000000005,Transportation
1989,4,11,51.500152,-0.126236,Business
1989,4,11,51.500152,-0.126236,Business
1989,4,12,54.102813,-6.259412,Police
1989,4,15,54.645861,-6.7451490000000005,Police
1989,4,22,54.597269,-5.930109,Business
1989,4,24,54.597269,-5.930109,Police
1989,5,4,54.41114200000001,-6.6001460000000005,Police
1989,5,4,54.41114200000001,-6.6001460000000005,Police
1989,5,4,54.077313000000004,-6.6087869999999995,Military
1989,5,4,54.101529000000006,-6.526441999999999,Military
1989,5,6,54.78771500000001,-6.492314,Military
1989,5,7,54.180640000000004,-6.410521,Military
1989,5,8,54.428872999999996,-7.13241,Military
1989,5,13,51.500152,-0.126236,Business
1989,5,15,54.597269,-5.930109,Private Citizens & Property
1989,5,15,54.597269,-5.930109,Government (General)
1989,5,15,54.99451,-7.3199960000000015,Military
1989,5,16,54.597269,-5.930109,Military
1989,6,1,54.18006,-6.3339300000000005,Military
1989,6,1,54.077313000000004,-6.6087869999999995,Military
1989,6,6,54.597269,-5.930109,Private Citizens & Property
1989,6,16,54.597269,-5.930109,Military
1989,6,25,54.597269,-5.930109,Private Citizens & Property
1989,6,26,54.99451,-7.3199960000000015,Business
1989,6,27,54.823432,-7.4683740000000025,Police
1989,6,29,55.129344999999994,-6.663439,Transportation
1989,7,1,54.981083999999996,-6.6823820000000005,Police
1989,7,3,54.597269,-5.930109,Airports & Aircraft
1989,7,4,51.500152,-0.126236,Business
1989,7,7,54.78771500000001,-6.492314,Police
1989,7,15,54.597269,-5.930109,Police
1989,7,15,54.597269,-5.930109,Police
1989,7,15,54.597269,-5.930109,Business
1989,7,31,54.597269,-5.930109,Government (General)
1989,7,31,54.467967,-6.337967,Transportation
1989,7,31,54.467967,-6.337967,Transportation
1989,8,3,53.22733,-4.12944,Business
1989,8,3,51.500152,-0.126236,Business
1989,8,4,51.500152,-0.126236,Private Citizens & Property
1989,8,9,54.597269,-5.930109,Religious Figures/Institutions
1989,8,12,54.99451,-7.3199960000000015,Business
1989,8,14,54.597269,-5.930109,Military
1989,8,14,54.597269,-5.930109,Transportation
1989,8,14,54.597269,-5.930109,Government (General)
1989,8,18,51.500152,-0.126236,Private Citizens & Property
1989,8,18,54.34753900000001,-6.6561080000000015,Police
1989,8,21,54.25569599999999,-5.948804,Telecommunication
1989,8,23,54.238079000000006,-6.161199,Private Citizens & Property
1989,8,23,54.597269,-5.930109,Airports & Aircraft
1989,9,2,54.597269,-5.930109,Business
1989,9,2,54.597269,-5.930109,Military
1989,9,3,51.500152,-0.126236,Business
1989,9,7,54.597269,-5.930109,Religious Figures/Institutions
1989,9,9,54.95108199999999,-6.558998,Private Citizens & Property
1989,9,11,54.597269,-5.930109,Military
1989,9,13,51.236419,-0.570291,Business
1989,9,13,52.955115,-1.1491719999999999,Business
1989,9,13,53.95770200000001,-1.082286,Business
1989,9,13,52.570246,-0.243734,Business
1989,9,14,54.597269,-5.930109,Police
1989,9,14,54.713381999999996,-6.216761,Police
1989,9,16,54.536706,-6.70361,Military
1989,9,18,54.208418,-5.891744999999999,Police
1989,9,18,54.597269,-5.930109,Private Citizens & Property
1989,9,19,54.597269,-5.930109,Government (General)
1989,9,22,51.22181,1.402734,Military
1989,9,28,54.208418,-5.891744999999999,Private Citizens & Property
1989,10,4,54.597269,-5.930109,Private Citizens & Property
1989,10,7,54.597269,-5.930109,Police
1989,10,8,54.510893,-6.042726,Police
1989,10,8,54.467967,-6.337967,Government (General)
1989,10,8,54.99451,-7.3199960000000015,Military
1989,10,16,54.597269,-5.930109,Military
1989,10,18,54.467377,-6.2613730000000025,Private Citizens & Property
1989,10,20,54.482055,-8.088244,Police
1989,10,22,51.500152,-0.126236,Government (General)
1989,10,22,51.500152,-0.126236,Government (General)
1989,10,22,51.500152,-0.126236,Private Citizens & Property
1989,10,26,54.077313000000004,-6.6087869999999995,Military
1989,10,31,54.542956000000004,-6.926292999999999,Police
1989,10,31,54.536706,-6.70361,Police
1989,11,4,54.99451,-7.3199960000000015,Police
1989,11,4,54.597269,-5.930109,Police
1989,11,6,54.597269,-5.930109,Police
1989,11,6,54.54246800000001,-6.043481,Private Citizens & Property
1989,11,7,54.597269,-5.930109,Police
1989,11,11,54.597269,-5.930109,Military
1989,11,12,54.577389000000004,-6.677339,Military
1989,11,13,51.500152,-0.126236,Military
1989,11,15,54.462881,-7.028646000000001,Business
1989,11,15,54.597269,-5.930109,Military
1989,11,17,54.34753900000001,-6.6561080000000015,Police
1989,11,18,51.889804,0.901235,Military
1989,11,18,54.180913000000004,-6.229722,Military
1989,11,27,54.597269,-5.930109,Airports & Aircraft
1989,11,28,54.597269,-5.930109,Private Citizens & Property
1989,11,28,54.510893,-6.042726,Business
1989,11,29,54.99451,-7.3199960000000015,Police
1989,11,29,54.510893,-6.042726,Police
1989,11,29,54.99451,-7.3199960000000015,Police
1989,11,29,54.6197,-6.50612,Business
1989,11,30,53.10496600000001,-3.911578,NGO
1989,11,30,53.281723,-3.828439,Maritime
1989,12,7,54.510893,-6.042726,Private Citizens & Property
1989,12,11,54.99451,-7.3199960000000015,Military
1989,12,13,54.23863100000001,-7.170908,Military
1989,12,18,54.42071,-6.443767,Business
1989,12,18,54.238079000000006,-6.161199,Police
1990,1,2,54.597269,-5.930109,Business
1990,1,3,54.755402000000004,-6.6060289999999995,Military
1990,1,6,54.467967,-6.337967,Private Citizens & Property
1990,1,9,54.706718,-7.592867,Military
1990,1,9,54.706718,-7.592867,Police
1990,1,10,54.597269,-5.930109,Military
1990,1,10,54.597269,-5.930109,Police
1990,1,11,54.842824,-6.667731,Military
1990,1,15,54.788077,-7.4730300000000005,Military
1990,1,15,54.788077,-7.4730300000000005,Police
1990,1,16,51.248428999999994,-0.755979,Military
1990,1,16,51.248428999999994,-0.755979,Military
1990,1,17,54.597269,-5.930109,Private Citizens & Property
1990,1,20,54.192933999999994,-6.576051,Police
1990,1,21,54.767773,-7.251106,Military
1990,1,22,54.597269,-5.930109,Business
1990,1,23,54.34753900000001,-6.6561080000000015,Police
1990,1,24,54.597269,-5.930109,Private Citizens & Property
1990,1,27,54.755402000000004,-6.6060289999999995,Government (General)
1990,1,27,54.317811,-7.536546,Police
1990,1,28,54.99451,-7.3199960000000015,Military
1990,1,28,54.60030500000001,-7.298402,Business
1990,2,2,54.597269,-5.930109,Private Citizens & Property
1990,2,7,54.597269,-5.930109,Airports & Aircraft
1990,2,7,54.597269,-5.930109,Private Citizens & Property
1990,2,13,53.191458,-2.895007,Business
1990,2,13,53.096828,-4.247399,Business
1990,2,20,52.634769999999996,-1.1295190000000002,Military
1990,2,25,53.724380000000004,-1.861577,Military
1990,3,0,54.542956000000004,-6.926292999999999,Military
1990,3,7,54.467967,-6.337967,Government (General)
1990,3,8,54.530715,-6.811011,Private Citizens & Property
1990,3,10,54.597269,-5.930109,Private Citizens & Property
1990,3,20,54.597269,-5.930109,Business
1990,3,21,54.597269,-5.930109,Private Citizens & Property
1990,3,24,54.863117,-6.2783430000000005,Police
1990,3,25,54.706718,-7.592867,Police
1990,3,28,54.34753900000001,-6.6561080000000015,Police
1990,4,4,54.597269,-5.930109,Business
1990,4,9,54.32862900000001,-5.7166690000000004,Police
1990,4,9,54.597269,-5.930109,Police
1990,4,15,54.18006,-6.3339300000000005,Terrorists/Non-State Militia
1990,4,15,51.500152,-0.126236,Business
1990,4,23,54.577792,-2.518802,Business
1990,4,25,54.597269,-5.930109,Private Citizens & Property
1990,4,25,54.625868999999994,-5.982754,Private Citizens & Property
1990,4,26,54.42071,-6.443767,Police
1990,4,27,54.063074,-6.006978,Business
1990,4,28,54.823432,-7.4683740000000025,Police
1990,4,28,54.510893,-6.042726,Police
1990,4,29,54.502852000000004,-6.769568,Government (General)
1990,4,29,54.18006,-6.3339300000000005,Police
1990,4,30,54.597269,-5.930109,Airports & Aircraft
1990,5,2,54.99451,-7.3199960000000015,Police
1990,5,2,54.597269,-5.930109,Military
1990,5,5,54.131402,-6.5863869999999975,Military
1990,5,14,51.500152,-0.126236,Military
1990,5,16,51.500152,-0.126236,Military
1990,5,23,54.99451,-7.3199960000000015,Police
1990,5,25,54.60030500000001,-7.298402,Police
1990,6,1,52.683556,-1.822359,Military
1990,6,4,54.78771500000001,-6.492314,Military
1990,6,4,54.42071,-6.443767,Private Citizens & Property
1990,6,4,54.78771500000001,-6.492314,Business
1990,6,5,54.597269,-5.930109,Police
1990,6,6,51.094564,-1.674561,Business
1990,6,6,54.597269,-5.930109,Police
1990,6,8,54.597269,-5.930109,Private Citizens & Property
1990,6,10,51.455313000000004,-2.591902,Educational Institution
1990,6,10,51.500152,-0.126236,Military
1990,6,11,50.928877,-2.856801,Private Citizens & Property
1990,6,12,54.18006,-6.3339300000000005,Terrorists/Non-State Militia
1990,6,12,51.305605,-0.9012530000000001,Government (General)
1990,6,14,50.79891,-1.0911629999999999,Business
1990,6,16,54.467967,-6.337967,Transportation
1990,6,20,53.341,-1.28488,Business
1990,6,20,52.74368000000001,-3.885441,Business
1990,6,21,51.500152,-0.126236,Government (General)
1990,6,21,51.500152,-0.126236,Government (General)
1990,6,21,51.500152,-0.126236,Military
1990,6,25,51.500152,-0.126236,Government (General)
1990,6,28,54.18006,-6.3339300000000005,Transportation
1990,6,30,54.597269,-5.930109,Police
1990,7,6,51.500152,-0.126236,Private Citizens & Property
1990,7,6,51.500152,-0.126236,Airports & Aircraft
1990,7,14,54.597269,-5.930109,Terrorists/Non-State Militia
1990,7,15,54.597269,-5.930109,Terrorists/Non-State Militia
1990,7,20,51.500152,-0.126236,Business
1990,7,21,54.597269,-5.930109,Military
1990,7,23,54.823432,-7.4683740000000025,Government (General)
1990,7,24,54.34753900000001,-6.6561080000000015,Police
1990,7,25,54.34753900000001,-6.6561080000000015,Police
1990,7,30,50.827162,0.292498,Government (General)
1990,7,31,54.597269,-5.930109,Private Citizens & Property
1990,8,6,51.500152,-0.126236,Government (General)
1990,8,13,51.553731,-1.150317,Military
1990,8,15,54.34753900000001,-6.6561080000000015,Transportation
1990,8,15,54.99451,-7.3199960000000015,Transportation
1990,8,18,54.706718,-7.592867,Business
